Source,Status,SectionNode,EquationName,EquationRef,Description,EquationAsText,ResultVariable,InputVariable1,InputVariable2,InputVariable3,InputVariable4,InputVariable5,InputVariable6,InputVariable7,InputVariable8,InputVariable9,TestCalulation,TestInput1,TestInput2,TestInput3,TestInput4,TestInput5,TestInput6,TestInput7,TestInput8,TestInput9
,,Chapter_21>Page_08>Section_01,,Eq_21_08_01_04,,A4944 = (PI/4)*(D^2-d^2),A4944:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-6.005094715,1.646569079,3.218247006,,,,,,,
,,Chapter_21>Page_08>Section_02,,Eq_21_08_02_01,,A4945 = (PI/4)*(D^2-d^2),A4945:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,56.39902065,8.819471977,2.444099543,,,,,,,
,,Chapter_21>Page_08>Section_02,,Eq_21_08_02_02,,A4946 = (PI/4)*(D^2-d^2),A4946:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-8.758628126,1.879592596,3.83206211,,,,,,,
,,Chapter_21>Page_08>Section_02,,Eq_21_08_02_03,,A4947 = (PI/4)*(D^2-d^2),A4947:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-7.570193496,0.474418241,3.140659547,,,,,,,
,,Chapter_21>Page_08>Section_02,,Eq_21_08_02_04,,A4948 = (PI/4)*(D^2-d^2),A4948:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,9.122837899,7.676273627,6.878198807,,,,,,,
,,Chapter_21>Page_08>Section_03,,Eq_21_08_03_01,,A4949 = (PI/4)*(D^2-d^2),A4949:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-25.44182147,0.30924745,5.699926945,,,,,,,
,,Chapter_21>Page_08>Section_03,,Eq_21_08_03_02,,A4950 = (PI/4)*(D^2-d^2),A4950:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-19.07794302,3.993569474,6.343452422,,,,,,,
,,Chapter_21>Page_08>Section_03,,Eq_21_08_03_03,,A4951 = (PI/4)*(D^2-d^2),A4951:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-26.17789193,4.170998785,7.122356216,,,,,,,
,,Chapter_21>Page_08>Section_03,,Eq_21_08_03_04,,A4952 = (PI/4)*(D^2-d^2),A4952:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-7.44612,3.778340181,4.874069036,,,,,,,
,,Chapter_21>Page_08>Section_04,,Eq_21_08_04_01,,A4953 = (PI/4)*(D^2-d^2),A4953:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,24.5363883,6.153587582,2.574090182,,,,,,,
,,Chapter_21>Page_08>Section_04,,Eq_21_08_04_02,,A4954 = (PI/4)*(D^2-d^2),A4954:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,19.7457698,5.217369257,1.442167471,,,,,,,
,,Chapter_21>Page_08>Section_04,,Eq_21_08_04_03,,A4955 = (PI/4)*(D^2-d^2),A4955:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-5.98974815,5.286106003,5.964000409,,,,,,,
,,Chapter_21>Page_08>Section_04,,Eq_21_08_04_04,,A4956 = (PI/4)*(D^2-d^2),A4956:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-2.039356129,2.731658324,3.171521097,,,,,,,
,,Chapter_21>Page_08>Section_05,,Eq_21_08_05_01,,A4957 = (PI/4)*(D^2-d^2),A4957:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-63.77560754,2.929241043,9.475340553,,,,,,,
,,Chapter_21>Page_08>Section_05,,Eq_21_08_05_02,,A4958 = (PI/4)*(D^2-d^2),A4958:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-75.97550611,0.695208472,9.859935782,,,,,,,
,,Chapter_21>Page_08>Section_05,,Eq_21_08_05_03,,A4959 = (PI/4)*(D^2-d^2),A4959:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,10.37572676,4.415199407,2.506631243,,,,,,,
,,Chapter_21>Page_08>Section_05,,Eq_21_08_05_04,,A4960 = (PI/4)*(D^2-d^2),A4960:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,31.72191702,9.946056732,7.650780701,,,,,,,
,,Chapter_21>Page_09>Section_01,,Eq_21_09_01_01,,A4961 = (PI/4)*(D^2-d^2),A4961:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-26.91968256,4.004820742,7.093221662,,,,,,,
,,Chapter_21>Page_09>Section_01,,Eq_21_09_01_02,,A4962 = (PI/4)*(D^2-d^2),A4962:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,8.75604213,5.040369218,3.775815509,,,,,,,
,,Chapter_21>Page_09>Section_01,,Eq_21_09_01_03,,A4963 = (PI/4)*(D^2-d^2),A4963:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-8.400705849,6.51885966,7.29326005,,,,,,,
,,Chapter_21>Page_09>Section_01,,Eq_21_09_01_04,,A4964 = (PI/4)*(D^2-d^2),A4964:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-1.340756575,0.964617204,1.624066083,,,,,,,
,,Chapter_21>Page_09>Section_02,,Eq_21_09_02_01,,A4965 = (PI/4)*(D^2-d^2),A4965:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-6.259353815,6.525377776,7.109867223,,,,,,,
,,Chapter_21>Page_09>Section_02,,Eq_21_09_02_02,,A4966 = (PI/4)*(D^2-d^2),A4966:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,43.24637425,7.420629353,0.052403616,,,,,,,
,,Chapter_21>Page_09>Section_02,,Eq_21_09_02_03,,A4967 = (PI/4)*(D^2-d^2),A4967:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-52.65951247,2.200689792,8.478868394,,,,,,,
,,Chapter_21>Page_09>Section_02,,Eq_21_09_02_04,,A4968 = (PI/4)*(D^2-d^2),A4968:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-67.19454651,2.449915594,9.568533859,,,,,,,
,,Chapter_21>Page_09>Section_03,,Eq_21_09_03_01,,A4969 = (PI/4)*(D^2-d^2),A4969:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-43.16337207,1.838253525,7.637832691,,,,,,,
,,Chapter_21>Page_09>Section_03,,Eq_21_09_03_02,,A4970 = (PI/4)*(D^2-d^2),A4970:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,25.97345272,9.008829973,6.934593741,,,,,,,
,,Chapter_21>Page_09>Section_03,,Eq_21_09_03_03,,A4971 = (PI/4)*(D^2-d^2),A4971:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-31.4420135,3.500536396,7.230972965,,,,,,,
,,Chapter_21>Page_09>Section_03,,Eq_21_09_03_04,,A4972 = (PI/4)*(D^2-d^2),A4972:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-11.79097487,0.539891875,3.912060673,,,,,,,
,,Chapter_21>Page_09>Section_04,,Eq_21_09_04_01,,A4973 = (PI/4)*(D^2-d^2),A4973:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-71.62888773,1.665327836,9.694021312,,,,,,,
,,Chapter_21>Page_09>Section_04,,Eq_21_09_04_02,,A4974 = (PI/4)*(D^2-d^2),A4974:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-16.36196263,4.018961914,6.081509083,,,,,,,
,,Chapter_21>Page_09>Section_04,,Eq_21_09_04_03,,A4975 = (PI/4)*(D^2-d^2),A4975:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-9.350329407,0.302166142,3.463598351,,,,,,,
,,Chapter_21>Page_09>Section_04,,Eq_21_09_04_04,,A4976 = (PI/4)*(D^2-d^2),A4976:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,38.37196358,7.226912858,1.836183,,,,,,,
,,Chapter_21>Page_09>Section_05,,Eq_21_09_05_01,,A4977 = (PI/4)*(D^2-d^2),A4977:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-4.6514335,1.171747853,2.700996502,,,,,,,
,,Chapter_21>Page_09>Section_05,,Eq_21_09_05_02,,A4978 = (PI/4)*(D^2-d^2),A4978:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,11.48117707,7.231957486,6.138641577,,,,,,,
,,Chapter_21>Page_09>Section_05,,Eq_21_09_05_03,,A4979 = (PI/4)*(D^2-d^2),A4979:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,54.13882989,8.789954721,2.886451953,,,,,,,
,,Chapter_21>Page_09>Section_05,,Eq_21_09_05_04,,A4980 = (PI/4)*(D^2-d^2),A4980:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,17.96094133,7.071511913,5.209385759,,,,,,,
,,Chapter_21>Page_10>Section_01,,Eq_21_10_01_01,,A4981 = (PI/4)*(D^2-d^2),A4981:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-4.739594826,0.920644451,2.623399658,,,,,,,
,,Chapter_21>Page_10>Section_01,,Eq_21_10_01_02,,A4982 = (PI/4)*(D^2-d^2),A4982:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-41.968152,1.573671772,7.477429611,,,,,,,
,,Chapter_21>Page_10>Section_01,,Eq_21_10_01_03,,A4983 = (PI/4)*(D^2-d^2),A4983:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-6.270579451,0.986944844,2.99299346,,,,,,,
,,Chapter_21>Page_10>Section_01,,Eq_21_10_01_04,,A4984 = (PI/4)*(D^2-d^2),A4984:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,7.807385474,4.719859364,3.51232124,,,,,,,
,,Chapter_21>Page_10>Section_02,,Eq_21_10_02_01,,A4985 = (PI/4)*(D^2-d^2),A4985:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,19.21321549,7.030767065,4.996864994,,,,,,,
,,Chapter_21>Page_10>Section_02,,Eq_21_10_02_02,,A4986 = (PI/4)*(D^2-d^2),A4986:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,19.90414666,5.066018467,0.567271071,,,,,,,
,,Chapter_21>Page_10>Section_02,,Eq_21_10_02_03,,A4987 = (PI/4)*(D^2-d^2),A4987:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-38.1879424,3.469105532,7.788266276,,,,,,,
,,Chapter_21>Page_10>Section_02,,Eq_21_10_02_04,,A4988 = (PI/4)*(D^2-d^2),A4988:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,44.33647779,8.877065137,4.727719181,,,,,,,
,,Chapter_21>Page_10>Section_03,,Eq_21_10_03_01,,A4989 = (PI/4)*(D^2-d^2),A4989:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,27.93249243,6.976420374,3.620177797,,,,,,,
,,Chapter_21>Page_10>Section_03,,Eq_21_10_03_02,,A4990 = (PI/4)*(D^2-d^2),A4990:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,34.73040905,6.716869212,0.946679357,,,,,,,
,,Chapter_21>Page_10>Section_03,,Eq_21_10_03_03,,A4991 = (PI/4)*(D^2-d^2),A4991:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,61.9168694,9.356926506,2.952467957,,,,,,,
,,Chapter_21>Page_10>Section_03,,Eq_21_10_03_04,,A4992 = (PI/4)*(D^2-d^2),A4992:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,24.810644,6.896138994,3.995852845,,,,,,,
,,Chapter_21>Page_10>Section_04,,Eq_21_10_04_01,,A4993 = (PI/4)*(D^2-d^2),A4993:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-14.34402791,8.939011267,9.90804249,,,,,,,
,,Chapter_21>Page_10>Section_04,,Eq_21_10_04_02,,A4994 = (PI/4)*(D^2-d^2),A4994:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,18.71120195,5.525123374,2.589043462,,,,,,,
,,Chapter_21>Page_10>Section_04,,Eq_21_10_04_03,,A4995 = (PI/4)*(D^2-d^2),A4995:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-24.94778112,1.358317761,5.797372561,,,,,,,
,,Chapter_21>Page_10>Section_04,,Eq_21_10_04_04,,A4996 = (PI/4)*(D^2-d^2),A4996:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-4.181584567,0.66600505,2.401608119,,,,,,,
,,Chapter_21>Page_10>Section_05,,Eq_21_10_05_01,,A4997 = (PI/4)*(D^2-d^2),A4997:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,13.97341043,9.14948662,8.119212195,,,,,,,
,,Chapter_21>Page_10>Section_05,,Eq_21_10_05_02,,A4998 = (PI/4)*(D^2-d^2),A4998:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,14.46144688,6.030598518,4.237361497,,,,,,,
,,Chapter_21>Page_10>Section_05,,Eq_21_10_05_03,,A4999 = (PI/4)*(D^2-d^2),A4999:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-43.13591978,0.035713838,7.411048127,,,,,,,
,,Chapter_21>Page_10>Section_05,,Eq_21_10_05_04,,A5000 = (PI/4)*(D^2-d^2),A5000:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-19.61387322,3.724325805,6.23247637,,,,,,,
,,Chapter_21>Page_11>Section_01,,Eq_21_11_01_01,,A5001 = (PI/4)*(D^2-d^2),A5001:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,3.141485862,3.126801857,2.403544429,,,,,,,
,,Chapter_21>Page_11>Section_01,,Eq_21_11_01_02,,A5002 = (PI/4)*(D^2-d^2),A5002:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-13.47697059,8.007236368,9.015278485,,,,,,,
,,Chapter_21>Page_11>Section_01,,Eq_21_11_01_03,,A5003 = (PI/4)*(D^2-d^2),A5003:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,37.4532903,7.701112894,3.408831108,,,,,,,
,,Chapter_21>Page_11>Section_01,,Eq_21_11_01_04,,A5004 = (PI/4)*(D^2-d^2),A5004:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-35.6915875,0.562146494,6.764610062,,,,,,,
,,Chapter_21>Page_11>Section_02,,Eq_21_11_02_01,,A5005 = (PI/4)*(D^2-d^2),A5005:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-15.50021254,4.632108938,6.418092923,,,,,,,
,,Chapter_21>Page_11>Section_02,,Eq_21_11_02_02,,A5006 = (PI/4)*(D^2-d^2),A5006:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,6.470813151,2.899625771,0.41101633,,,,,,,
,,Chapter_21>Page_11>Section_02,,Eq_21_11_02_03,,A5007 = (PI/4)*(D^2-d^2),A5007:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-36.17414141,4.785622687,8.304247819,,,,,,,
,,Chapter_21>Page_11>Section_02,,Eq_21_11_02_04,,A5008 = (PI/4)*(D^2-d^2),A5008:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-57.23066869,3.504322278,9.227601268,,,,,,,
,,Chapter_21>Page_11>Section_03,,Eq_21_11_03_01,,A5009 = (PI/4)*(D^2-d^2),A5009:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-18.87712741,2.20038955,5.373715593,,,,,,,
,,Chapter_21>Page_11>Section_03,,Eq_21_11_03_02,,A5010 = (PI/4)*(D^2-d^2),A5010:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,20.58274487,5.699631455,2.505800076,,,,,,,
,,Chapter_21>Page_11>Section_03,,Eq_21_11_03_03,,A5011 = (PI/4)*(D^2-d^2),A5011:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,9.025348608,7.812477451,7.038705362,,,,,,,
,,Chapter_21>Page_11>Section_03,,Eq_21_11_03_04,,A5012 = (PI/4)*(D^2-d^2),A5012:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,30.62244988,9.992876412,7.801786004,,,,,,,
,,Chapter_21>Page_11>Section_04,,Eq_21_11_04_01,,A5013 = (PI/4)*(D^2-d^2),A5013:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,52.09861508,8.144668229,0.040045179,,,,,,,
,,Chapter_21>Page_11>Section_04,,Eq_21_11_04_02,,A5014 = (PI/4)*(D^2-d^2),A5014:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-75.35291973,1.237368206,9.872861656,,,,,,,
,,Chapter_21>Page_11>Section_04,,Eq_21_11_04_03,,A5015 = (PI/4)*(D^2-d^2),A5015:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-1.275216842,1.670520564,2.101022481,,,,,,,
,,Chapter_21>Page_11>Section_04,,Eq_21_11_04_04,,A5016 = (PI/4)*(D^2-d^2),A5016:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,5.841441506,4.447250983,3.512902928,,,,,,,
,,Chapter_21>Page_11>Section_05,,Eq_21_11_05_01,,A5017 = (PI/4)*(D^2-d^2),A5017:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-23.49384166,3.880648971,6.706170643,,,,,,,
,,Chapter_21>Page_11>Section_05,,Eq_21_11_05_02,,A5018 = (PI/4)*(D^2-d^2),A5018:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,2.834720949,2.196746942,1.102913558,,,,,,,
,,Chapter_21>Page_11>Section_05,,Eq_21_11_05_03,,A5019 = (PI/4)*(D^2-d^2),A5019:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,3.319667949,7.73016595,7.451760403,,,,,,,
,,Chapter_21>Page_11>Section_05,,Eq_21_11_05_04,,A5020 = (PI/4)*(D^2-d^2),A5020:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,54.83196963,8.361645233,0.320747486,,,,,,,
,,Chapter_21>Page_12>Section_01,,Eq_21_12_01_01,,A5021 = (PI/4)*(D^2-d^2),A5021:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-21.52558953,6.92837954,8.683874416,,,,,,,
,,Chapter_21>Page_12>Section_01,,Eq_21_12_01_02,,A5022 = (PI/4)*(D^2-d^2),A5022:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-32.11461944,0.477254325,6.412283145,,,,,,,
,,Chapter_21>Page_12>Section_01,,Eq_21_12_01_03,,A5023 = (PI/4)*(D^2-d^2),A5023:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,35.16131296,6.977764022,1.980004205,,,,,,,
,,Chapter_21>Page_12>Section_01,,Eq_21_12_01_04,,A5024 = (PI/4)*(D^2-d^2),A5024:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-17.52873328,6.903348757,8.365076237,,,,,,,
,,Chapter_21>Page_12>Section_02,,Eq_21_12_02_01,,A5025 = (PI/4)*(D^2-d^2),A5025:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,47.25429616,9.113436341,4.784211891,,,,,,,
,,Chapter_21>Page_12>Section_02,,Eq_21_12_02_02,,A5026 = (PI/4)*(D^2-d^2),A5026:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-63.14584874,0.172691283,8.968255905,,,,,,,
,,Chapter_21>Page_12>Section_02,,Eq_21_12_02_03,,A5027 = (PI/4)*(D^2-d^2),A5027:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-0.372538749,1.689212657,1.824217769,,,,,,,
,,Chapter_21>Page_12>Section_02,,Eq_21_12_02_04,,A5028 = (PI/4)*(D^2-d^2),A5028:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,9.473984774,9.781943952,9.144603623,,,,,,,
,,Chapter_21>Page_12>Section_03,,Eq_21_12_03_01,,A5029 = (PI/4)*(D^2-d^2),A5029:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,10.30175352,3.653052337,0.477693858,,,,,,,
,,Chapter_21>Page_12>Section_03,,Eq_21_12_03_02,,A5030 = (PI/4)*(D^2-d^2),A5030:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-11.59294296,1.784451513,4.236137465,,,,,,,
,,Chapter_21>Page_12>Section_03,,Eq_21_12_03_03,,A5031 = (PI/4)*(D^2-d^2),A5031:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-31.31189452,4.869857833,7.973898522,,,,,,,
,,Chapter_21>Page_12>Section_03,,Eq_21_12_03_04,,A5032 = (PI/4)*(D^2-d^2),A5032:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,56.5392476,9.528401247,4.336176248,,,,,,,
,,Chapter_21>Page_12>Section_04,,Eq_21_12_04_01,,A5033 = (PI/4)*(D^2-d^2),A5033:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,48.49654409,7.902008749,0.83308136,,,,,,,
,,Chapter_21>Page_12>Section_04,,Eq_21_12_04_02,,A5034 = (PI/4)*(D^2-d^2),A5034:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,13.26219873,6.507530973,5.045988851,,,,,,,
,,Chapter_21>Page_12>Section_04,,Eq_21_12_04_03,,A5035 = (PI/4)*(D^2-d^2),A5035:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-27.79259028,2.516707649,6.45913635,,,,,,,
,,Chapter_21>Page_12>Section_04,,Eq_21_12_04_04,,A5036 = (PI/4)*(D^2-d^2),A5036:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-68.29079497,2.393836285,9.627096803,,,,,,,
,,Chapter_21>Page_12>Section_05,,Eq_21_12_05_01,,A5037 = (PI/4)*(D^2-d^2),A5037:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-44.06050125,0.293335749,7.495706665,,,,,,,
,,Chapter_21>Page_12>Section_05,,Eq_21_12_05_02,,A5038 = (PI/4)*(D^2-d^2),A5038:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-13.49871423,0.921114387,4.246828048,,,,,,,
,,Chapter_21>Page_12>Section_05,,Eq_21_12_05_03,,A5039 = (PI/4)*(D^2-d^2),A5039:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-3.820149069,2.685107346,3.474732554,,,,,,,
,,Chapter_21>Page_12>Section_05,,Eq_21_12_05_04,,A5040 = (PI/4)*(D^2-d^2),A5040:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-19.57655336,7.420726898,8.943871063,,,,,,,
,,Chapter_22>Page_01>Section_01,,Eq_22_01_01_01,,A5041 = (PI/4)*(D^2-d^2),A5041:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,27.36221939,5.90530796,0.184397219,,,,,,,
,,Chapter_22>Page_01>Section_01,,Eq_22_01_01_02,,A5042 = (PI/4)*(D^2-d^2),A5042:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-3.741639785,0.458475999,2.230292352,,,,,,,
,,Chapter_22>Page_01>Section_01,,Eq_22_01_01_03,,A5043 = (PI/4)*(D^2-d^2),A5043:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,72.79666454,9.631927952,0.294013724,,,,,,,
,,Chapter_22>Page_01>Section_01,,Eq_22_01_01_04,,A5044 = (PI/4)*(D^2-d^2),A5044:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,4.097693474,8.891177551,8.592769802,,,,,,,
,,Chapter_22>Page_01>Section_02,,Eq_22_01_02_01,,A5045 = (PI/4)*(D^2-d^2),A5045:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-22.68065055,6.876038643,8.726844137,,,,,,,
,,Chapter_22>Page_01>Section_02,,Eq_22_01_02_02,,A5046 = (PI/4)*(D^2-d^2),A5046:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-41.11072013,1.620115069,7.414079,,,,,,,
,,Chapter_22>Page_01>Section_02,,Eq_22_01_02_03,,A5047 = (PI/4)*(D^2-d^2),A5047:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,11.21565935,8.596693187,7.72158745,,,,,,,
,,Chapter_22>Page_01>Section_02,,Eq_22_01_02_04,,A5048 = (PI/4)*(D^2-d^2),A5048:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-6.525888537,0.502931836,2.926082668,,,,,,,
,,Chapter_22>Page_01>Section_03,,Eq_22_01_03_01,,A5049 = (PI/4)*(D^2-d^2),A5049:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,55.46539625,8.600876258,1.83148479,,,,,,,
,,Chapter_22>Page_01>Section_03,,Eq_22_01_03_02,,A5050 = (PI/4)*(D^2-d^2),A5050:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,51.32466919,8.091306305,0.347331677,,,,,,,
,,Chapter_22>Page_01>Section_03,,Eq_22_01_03_03,,A5051 = (PI/4)*(D^2-d^2),A5051:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,58.65664286,8.874128127,2.016480293,,,,,,,
,,Chapter_22>Page_01>Section_03,,Eq_22_01_03_04,,A5052 = (PI/4)*(D^2-d^2),A5052:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,17.06853054,4.807570205,1.174905624,,,,,,,
,,Chapter_22>Page_01>Section_04,,Eq_22_01_04_01,,A5053 = (PI/4)*(D^2-d^2),A5053:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,11.68485313,6.746334886,5.534927039,,,,,,,
,,Chapter_22>Page_01>Section_04,,Eq_22_01_04_02,,A5054 = (PI/4)*(D^2-d^2),A5054:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-8.764343344,1.169171924,3.539219055,,,,,,,
,,Chapter_22>Page_01>Section_04,,Eq_22_01_04_03,,A5055 = (PI/4)*(D^2-d^2),A5055:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-35.60023514,2.524996044,7.190495964,,,,,,,
,,Chapter_22>Page_01>Section_04,,Eq_22_01_04_04,,A5056 = (PI/4)*(D^2-d^2),A5056:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,-4.057730236,0.623037093,2.356827914,,,,,,,
,,Chapter_22>Page_01>Section_05,,Eq_22_01_05_01,,A5057 = (PI/4)*(D^2-d^2),A5057:Area:Area,D:Outer Diameter:length,d:Inner Diameter:length,,,,,,,,20.00999262,9.674550303,8.25344835,,,,,,,
